shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth
188464,188464,Acanthochromis polyacanthus,1,NA,DAMSELFISH.dbf,< 200 m
132813,132813,Epinephelus bontoides,1,NA,GROUPERS.dbf,< 200 m
132810,132810,Variola albimarginata,1,NA,GROUPERS.dbf,< 200 m
132732,132732,Cephalopholis miniata,1,NA,GROUPERS.dbf,< 200 m
132735,132735,Epinephelus latifasciatus,1,NA,GROUPERS.dbf,200 m +
132814,132814,Aethaloperca rogaa,1,NA,GROUPERS.dbf,< 200 m
132742,132742,Cephalopholis nigri,1,NA,GROUPERS.dbf,< 200 m
132743,132743,Cephalopholis formosa,1,NA,GROUPERS.dbf,< 200 m
132818,132818,Plectropomus maculatus,1,NA,GROUPERS.dbf,< 200 m
132824,132824,Epinephelus epistictus,1,NA,GROUPERS.dbf,200 m +
132828,132828,Hyporthodus haifensis,1,NA,GROUPERS.dbf,< 200 m
64412,64412,Plectropomus laevis,1,NA,GROUPERS.dbf,< 200 m
132746,132746,Epinephelus melanostigma,1,NA,GROUPERS.dbf,< 200 m
132747,132747,Epinephelus spilotoceps,1,NA,GROUPERS.dbf,< 200 m
132748,132748,Epinephelus longispinis,1,NA,GROUPERS.dbf,< 200 m
39303,39303,Dermatolepis inermis,1,NA,GROUPERS.dbf,< 200 m
39773,39773,Cephalopholis boenak,1,NA,GROUPERS.dbf,< 200 m
39774,39774,Cromileptes altivelis,1,NA,GROUPERS.dbf,< 200 m
43974,43974,Epinephelus akaara,1,NA,GROUPERS.dbf,< 200 m
44674,44674,Epinephelus coioides,1,NA,GROUPERS.dbf,200 m +
44675,44675,Hyporthodus quernus,1,NA,GROUPERS.dbf,200 m +
44672,44672,Dermatolepis striolata,1,NA,GROUPERS.dbf,200 m +
44673,44673,Epinephelus fuscoguttatus,1,NA,GROUPERS.dbf,< 200 m
44676,44676,Epinephelus irroratus,1,NA,GROUPERS.dbf,< 200 m
44678,44678,Epinephelus andersoni,1,NA,GROUPERS.dbf,< 200 m
44681,44681,Epinephelus morio,1,NA,GROUPERS.dbf,< 200 m
44682,44682,Mycteroperca tigris,1,NA,GROUPERS.dbf,200 m +
44683,44683,Mycteroperca venenosa,1,NA,GROUPERS.dbf,< 200 m
44684,44684,Plectropomus leopardus,1,NA,GROUPERS.dbf,200 m +
44686,44686,Epinephelus cifuentesi,1,NA,GROUPERS.dbf,< 200 m
132792,132792,Epinephelus polystigma,1,NA,GROUPERS.dbf,< 20 m
132793,132793,Epinephelus stoliczkae,1,NA,GROUPERS.dbf,< 200 m
64408,64408,Epinephelus undulatostriatus,1,NA,GROUPERS.dbf,< 200 m
132730,132730,Hyporthodus acanthistius,1,NA,GROUPERS.dbf,< 200 m
132758,132758,Epinephelus tauvina,1,NA,GROUPERS.dbf,< 200 m
132764,132764,Alphestes afer,1,NA,GROUPERS.dbf,< 200 m
132825,132825,Cephalopholis spiloparaea,1,NA,GROUPERS.dbf,< 200 m
132826,132826,Epinephelus bleekeri,1,NA,GROUPERS.dbf,< 200 m
132827,132827,Hyporthodus mystacinus,1,NA,GROUPERS.dbf,< 200 m
132802,132802,Epinephelus poecilonotus,1,NA,GROUPERS.dbf,200 m +
132765,132765,Epinephelus goreensis,1,NA,GROUPERS.dbf,< 200 m
64411,64411,Plectropomus areolatus,1,NA,GROUPERS.dbf,< 200 m
132731,132731,Epinephelus socialis,1,NA,GROUPERS.dbf,< 200 m
61336,61336,Epinephelus awoara,1,NA,GROUPERS.dbf,200 m +
61337,61337,Epinephelus daemelii,1,NA,GROUPERS.dbf,200 m +
61338,61338,Epinephelus malabaricus,1,NA,GROUPERS.dbf,200 m +
61339,61339,Epinephelus polyphekadion,1,NA,GROUPERS.dbf,200 m +
132736,132736,Epinephelus rivulatus,1,NA,GROUPERS.dbf,< 200 m
132737,132737,Cephalopholis leopardus,1,NA,GROUPERS.dbf,< 200 m
132738,132738,Variola louti,1,NA,GROUPERS.dbf,< 200 m
132739,132739,Epinephelus undulosus,1,NA,GROUPERS.dbf,< 200 m
132740,132740,Epinephelus multinotatus,1,NA,GROUPERS.dbf,< 200 m
132741,132741,Cephalopholis sexmaculata,1,NA,GROUPERS.dbf,< 200 m
132744,132744,Epinephelus analogus,1,NA,GROUPERS.dbf,< 200 m
132745,132745,Epinephelus morrhua,1,NA,GROUPERS.dbf,200 m +
132749,132749,Epinephelus stictus,1,NA,GROUPERS.dbf,< 200 m
132751,132751,Epinephelus coeruleopunctatus,1,NA,GROUPERS.dbf,< 200 m
132752,132752,Epinephelus bilobatus,1,NA,GROUPERS.dbf,< 200 m
132753,132753,Epinephelus polylepis,1,NA,GROUPERS.dbf,< 200 m
132755,132755,Epinephelus radiatus,1,NA,GROUPERS.dbf,200 m +
132754,132754,Alphestes immaculatus,1,NA,GROUPERS.dbf,< 200 m
132756,132756,Epinephelus miliaris,1,NA,GROUPERS.dbf,< 200 m
132757,132757,Cephalopholis sonnerati,1,NA,GROUPERS.dbf,< 200 m
132759,132759,Cephalopholis hemistiktos,1,NA,GROUPERS.dbf,< 200 m
132760,132760,Epinephelus faveatus,1,NA,GROUPERS.dbf,< 200 m
132761,132761,Cephalopholis cruentata,1,NA,GROUPERS.dbf,< 200 m
132762,132762,Epinephelus costae,1,NA,GROUPERS.dbf,< 200 m
132763,132763,Epinephelus corallicola,1,NA,GROUPERS.dbf,< 200 m
132766,132766,Epinephelus macrospilos,1,NA,GROUPERS.dbf,< 200 m
132795,132795,Hyporthodus ergastularius,1,NA,GROUPERS.dbf,200 m +
132796,132796,Epinephelus caninus,1,NA,GROUPERS.dbf,< 200 m
132767,132767,Dermatolepis dermatolepis,1,NA,GROUPERS.dbf,< 200 m
132794,132794,Epinephelus retouti,1,NA,GROUPERS.dbf,200 m +
132797,132797,Epinephelus posteli,1,NA,GROUPERS.dbf,< 200 m
132798,132798,Epinephelus heniochus,1,NA,GROUPERS.dbf,200 m +
132800,132800,Gracila albomarginata,1,NA,GROUPERS.dbf,< 200 m
132801,132801,Plectropomus punctatus,1,NA,GROUPERS.dbf,< 200 m
132803,132803,Cephalopholis polyspila,1,NA,GROUPERS.dbf,< 200 m
132804,132804,Epinephelus ongus,1,NA,GROUPERS.dbf,< 200 m
132805,132805,Cephalopholis polleni,1,NA,GROUPERS.dbf,< 200 m
132807,132807,Hyporthodus septemfasciatus,1,NA,GROUPERS.dbf,< 200 m
132806,132806,Cephalopholis fulva,1,NA,GROUPERS.dbf,< 200 m
132808,132808,Cephalopholis cyanostigma,1,NA,GROUPERS.dbf,< 200 m
132809,132809,Alphestes multiguttatus,1,NA,GROUPERS.dbf,< 200 m
132811,132811,Mycteroperca xenarcha,1,NA,GROUPERS.dbf,< 200 m
132812,132812,Epinephelus amblycephalus,1,NA,GROUPERS.dbf,< 200 m
132815,132815,Epinephelus cyanopodus,1,NA,GROUPERS.dbf,< 200 m
132816,132816,Saloptia powelli,1,NA,GROUPERS.dbf,< 200 m
132817,132817,Epinephelus fasciatus,1,NA,GROUPERS.dbf,< 200 m
132819,132819,Epinephelus adscensionis,1,NA,GROUPERS.dbf,< 200 m
132820,132820,Cephalopholis taeniops,1,NA,GROUPERS.dbf,< 200 m
132821,132821,Epinephelus trimaculatus,1,NA,GROUPERS.dbf,< 200 m
132823,132823,Epinephelus chlorostigma,1,NA,GROUPERS.dbf,< 200 m
132829,132829,Epinephelus howlandi,1,NA,GROUPERS.dbf,< 200 m
132830,132830,Mycteroperca acutirostris,1,NA,GROUPERS.dbf,< 200 m
132769,132769,Epinephelus fasciatomaculosus,1,NA,GROUPERS.dbf,< 200 m
132770,132770,Epinephelus guttatus,1,NA,GROUPERS.dbf,< 200 m
132771,132771,Gonioplectrus hispanus,1,NA,GROUPERS.dbf,< 200 m
132772,132772,Hyporthodus octofasciatus,1,NA,GROUPERS.dbf,200 m +
132773,132773,Epinephelus tukula,1,NA,GROUPERS.dbf,200 m +
132774,132774,Epinephelus areolatus,1,NA,GROUPERS.dbf,< 200 m
132775,132775,Plectropomus pessuliferus,1,NA,GROUPERS.dbf,< 200 m
132776,132776,Plectropomus oligacanthus,1,NA,GROUPERS.dbf,< 200 m
132777,132777,Epinephelus diacanthus,1,NA,GROUPERS.dbf,200 m +
132778,132778,Epinephelus hexagonatus,1,NA,GROUPERS.dbf,< 200 m
132779,132779,Cephalopholis oligosticta,1,NA,GROUPERS.dbf,< 200 m
132780,132780,Epinephelus sexfasciatus,1,NA,GROUPERS.dbf,< 200 m
132781,132781,Cephalopholis argus,1,NA,GROUPERS.dbf,< 200 m
132782,132782,Cephalopholis aitha,1,NA,GROUPERS.dbf,< 200 m
132784,132784,Epinephelus magniscuttis,1,NA,GROUPERS.dbf,200 m +
132785,132785,Epinephelus erythrurus,1,NA,GROUPERS.dbf,< 200 m
132786,132786,Cephalopholis nigripinnis,1,NA,GROUPERS.dbf,< 200 m
132787,132787,Anyperodon leucogrammicus,1,NA,GROUPERS.dbf,< 200 m
132788,132788,Epinephelus merra,1,NA,GROUPERS.dbf,< 200 m
132789,132789,Cephalopholis microprion,1,NA,GROUPERS.dbf,< 200 m
132790,132790,Triso dermopterus,1,NA,GROUPERS.dbf,< 200 m
132791,132791,Cephalopholis igarashiensis,1,NA,GROUPERS.dbf,200 m +
64396,64396,Epinephelus bruneus,1,NA,GROUPERS.dbf,< 200 m
64405,64405,Epinephelus suborbitalis,1,NA,GROUPERS.dbf,200 m +
64406,64406,Epinephelus timorensis,1,NA,GROUPERS.dbf,200 m +
64398,64398,Epinephelus clippertonensis,1,NA,GROUPERS.dbf,< 200 m
64399,64399,Hyporthodus darwinensis,1,NA,GROUPERS.dbf,< 200 m
64400,64400,Hyporthodus flavolimbatus,1,NA,GROUPERS.dbf,< 200 m
64401,64401,Epinephelus gabriellae,1,NA,GROUPERS.dbf,< 200 m
64402,64402,Epinephelus indistinctus,1,NA,GROUPERS.dbf,< 200 m
64409,64409,Mycteroperca fusca,1,NA,GROUPERS.dbf,< 200 m
64410,64410,Mycteroperca interstitialis,1,NA,GROUPERS.dbf,< 200 m
132722,132722,Epinephelus aeneus,1,NA,GROUPERS.dbf,< 200 m
132723,132723,Epinephelus maculatus,1,NA,GROUPERS.dbf,< 200 m
132724,132724,Mycteroperca bonaci,1,NA,GROUPERS.dbf,< 200 m
132726,132726,Epinephelus flavocaeruleus,1,NA,GROUPERS.dbf,< 200 m
132727,132727,Paranthias furcifer,1,NA,GROUPERS.dbf,< 200 m
132728,132728,Epinephelus summana,1,NA,GROUPERS.dbf,< 200 m
132729,132729,Mycteroperca phenax,1,NA,GROUPERS.dbf,< 200 m
195291,195291,Epinephelus chabaudi,1,NA,GROUPERS.dbf,< 200 m
195292,195292,Epinephelus quinquefasciatus,1,NA,GROUPERS.dbf,< 200 m
195409,195409,Epinephelus itajara,1,NA,GROUPERS.dbf,200 m +
7854,7854,Epinephelus drummondhayi,1,NA,GROUPERS.dbf,200 m +
7858,7858,Epinephelus lanceolatus,1,NA,GROUPERS.dbf,200 m +
7859,7859,Epinephelus marginatus,1,NA,GROUPERS.dbf,200 m +
7860,7860,Hyporthodus nigritus,1,NA,GROUPERS.dbf,200 m +
7861,7861,Hyporthodus niveatus,1,NA,GROUPERS.dbf,< 200 m
7862,7862,Epinephelus striatus,1,NA,GROUPERS.dbf,< 200 m
132783,132783,Cephalopholis urodeta,1,NA,GROUPERS.dbf,< 200 m
7855,7855,Hyporthodus exsul,1,NA,GROUPERS.dbf,< 200 m
132733,132733,Cephalopholis panamensis,1,NA,GROUPERS.dbf,< 200 m
132822,132822,Paranthias colonus,1,NA,GROUPERS.dbf,< 200 m
132734,132734,Hyporthodus niphobles,1,NA,GROUPERS.dbf,< 200 m
132750,132750,Epinephelus labriformis,1,NA,GROUPERS.dbf,< 200 m
14048,14048,Mycteroperca cidi,1,NA,GROUPERS.dbf,< 200 m
14049,14049,Mycteroperca jordani,1,NA,GROUPERS.dbf,< 200 m
14050,14050,Mycteroperca microlepis,1,NA,GROUPERS.dbf,< 200 m
14051,14051,Mycteroperca olfax,1,NA,GROUPERS.dbf,< 200 m
14052,14052,Mycteroperca prionura,1,NA,GROUPERS.dbf,< 200 m
14053,14053,Mycteroperca rosacea,1,NA,GROUPERS.dbf,< 200 m
14054,14054,Mycteroperca rubra,1,NA,GROUPERS.dbf,< 200 m
154797,154797,Eptatretus mendozai,1,NA,HAGFISH.dbf,200 m +
155140,155140,Paramyxine wayuu,1,NA,HAGFISH.dbf,< 200 m
154825,154825,Eptatretus cirrhatus,1,NA,HAGFISH.dbf,200 m +
196068,196068,Myxine robinsorum,1,NA,HAGFISH.dbf,200 m +
196013,196013,Eptatretus alastairi,1,NA,HAGFISH.dbf,< 200 m
196014,196014,Eptatretus astrolabium,1,NA,HAGFISH.dbf,< 200 m
196015,196015,Eptatretus bischoffii,1,NA,HAGFISH.dbf,< 200 m
196016,196016,Eptatretus burgeri,1,NA,HAGFISH.dbf,200 m +
196017,196017,Eptatretus caribbeaus,1,NA,HAGFISH.dbf,200 m +
196018,196018,Eptatretus carlhubbsi,1,NA,HAGFISH.dbf,200 m +
196019,196019,Eptatretus deani,1,NA,HAGFISH.dbf,200 m +
196020,196020,Eptatretus eos,1,NA,HAGFISH.dbf,200 m +
196021,196021,Eptatretus fernholmi,1,NA,HAGFISH.dbf,200 m +
196022,196022,Eptatretus fritzi,1,NA,HAGFISH.dbf,200 m +
196023,196023,Eptatretus goliath,1,NA,HAGFISH.dbf,200 m +
196069,196069,Myxine sotoi,1,NA,HAGFISH.dbf,200 m +
196024,196024,Eptatretus gomoni,1,NA,HAGFISH.dbf,< 200 m
196025,196025,Eptatretus grouseri,1,NA,HAGFISH.dbf,200 m +
196026,196026,Eptatretus hexatrema,1,NA,HAGFISH.dbf,200 m +
196027,196027,Eptatretus indrambaryai,1,NA,HAGFISH.dbf,200 m +
196028,196028,Eptatretus lakeside,1,NA,HAGFISH.dbf,200 m +
196054,196054,Myxine fernholmi,1,NA,HAGFISH.dbf,200 m +
196029,196029,Eptatretus laurahubbsae,1,NA,HAGFISH.dbf,200 m +
196030,196030,Eptatretus longipinnis,1,NA,HAGFISH.dbf,< 200 m
196031,196031,Eptatretus lopheliae,1,NA,HAGFISH.dbf,200 m +
196032,196032,Eptatretus mcconnaugheyi,1,NA,HAGFISH.dbf,200 m +
196085,196085,Paramyxine sheni,1,NA,HAGFISH.dbf,200 m +
196033,196033,Eptatretus mccoskeri,1,NA,HAGFISH.dbf,200 m +
196034,196034,Eptatretus menezesi,1,NA,HAGFISH.dbf,200 m +
196063,196063,Myxine kuoi,1,NA,HAGFISH.dbf,200 m +
196035,196035,Eptatretus minor,1,NA,HAGFISH.dbf,200 m +
196036,196036,Eptatretus multidens,1,NA,HAGFISH.dbf,200 m +
196046,196046,Eptatretus strickrotti,1,NA,HAGFISH.dbf,200 m +
196037,196037,Eptatretus nanii,1,NA,HAGFISH.dbf,200 m +
196038,196038,Eptatretus octatrema,1,NA,HAGFISH.dbf,< 200 m
196039,196039,Eptatretus okinoseanus,1,NA,HAGFISH.dbf,200 m +
196040,196040,Eptatretus polytrema,1,NA,HAGFISH.dbf,200 m +
196041,196041,Eptatretus profundus,1,NA,HAGFISH.dbf,< 200 m
196043,196043,Eptatretus sinus,1,NA,HAGFISH.dbf,200 m +
196044,196044,Eptatretus stoutii,1,NA,HAGFISH.dbf,200 m +
196045,196045,Eptatretus strahani,1,NA,HAGFISH.dbf,< 200 m
196053,196053,Myxine debueni,1,NA,HAGFISH.dbf,200 m +
196047,196047,Eptatretus wisneri,1,NA,HAGFISH.dbf,200 m +
196049,196049,Myxine affinis,1,NA,HAGFISH.dbf,< 200 m
196050,196050,Myxine australis,1,NA,HAGFISH.dbf,< 200 m
196051,196051,Myxine capensis,1,NA,HAGFISH.dbf,200 m +
196052,196052,Myxine circifrons,1,NA,HAGFISH.dbf,200 m +
196055,196055,Myxine formosana,1,NA,HAGFISH.dbf,200 m +
196056,196056,Myxine garmani,1,NA,HAGFISH.dbf,200 m +
196057,196057,Myxine glutinosa,1,NA,HAGFISH.dbf,200 m +
196058,196058,Myxine hubbsi,1,NA,HAGFISH.dbf,200 m +
196064,196064,Myxine mccoskeri,1,NA,HAGFISH.dbf,200 m +
196059,196059,Myxine hubbsoides,1,NA,HAGFISH.dbf,200 m +
196062,196062,Myxine knappi,1,NA,HAGFISH.dbf,200 m +
196060,196060,Myxine ios,1,NA,HAGFISH.dbf,200 m +
196061,196061,Myxine jespersenae,1,NA,HAGFISH.dbf,200 m +
196067,196067,Myxine pequenoi,1,NA,HAGFISH.dbf,200 m +
196065,196065,Myxine mcmillanae,1,NA,HAGFISH.dbf,200 m +
196066,196066,Myxine paucidens,1,NA,HAGFISH.dbf,200 m +
196071,196071,Nemamyxine elongata,1,NA,HAGFISH.dbf,< 200 m
196072,196072,Nemamyxine kreffti,1,NA,HAGFISH.dbf,200 m +
196074,196074,Neomyxine biniplicata,1,NA,HAGFISH.dbf,200 m +
196076,196076,Notomyxine tridentiger,1,NA,HAGFISH.dbf,< 200 m
196078,196078,Paramyxine ancon,1,NA,HAGFISH.dbf,200 m +
196079,196079,Paramyxine atami,1,NA,HAGFISH.dbf,200 m +
196080,196080,Paramyxine cheni,1,NA,HAGFISH.dbf,200 m +
196081,196081,Paramyxine chinensis,1,NA,HAGFISH.dbf,200 m +
196082,196082,Paramyxine fernholmi,1,NA,HAGFISH.dbf,< 200 m
196086,196086,Paramyxine springeri,1,NA,HAGFISH.dbf,200 m +
196083,196083,Paramyxine moki,1,NA,HAGFISH.dbf,< 200 m
196084,196084,Paramyxine nelsoni,1,NA,HAGFISH.dbf,200 m +
196087,196087,Paramyxine taiwanae,1,NA,HAGFISH.dbf,200 m +
196088,196088,Paramyxine walkeri,1,NA,HAGFISH.dbf,< 200 m
196090,196090,Paramyxine wisneri,1,NA,HAGFISH.dbf,200 m +
196091,196091,Paramyxine yangi,1,NA,HAGFISH.dbf,200 m +
170061,170061,Panulirus gracilis,1,NA,LOBSTERS.dbf,< 200 m
170019,170019,Metanephrops sinensis,1,NA,LOBSTERS.dbf,200 m +
170020,170020,Scyllarides astori,1,NA,LOBSTERS.dbf,< 200 m
170021,170021,Metanephrops binghami,1,NA,LOBSTERS.dbf,200 m +
170038,170038,Thymops birsteini,1,NA,LOBSTERS.dbf,200 m +
170040,170040,Metanephrops arafurensis,1,NA,LOBSTERS.dbf,200 m +
170081,170081,Ibacus ciliatus,1,NA,LOBSTERS.dbf,200 m +
170083,170083,Jasus tristani,1,NA,LOBSTERS.dbf,< 200 m
170088,170088,Scyllarides nodifer,6,NA,LOBSTERS.dbf,< 200 m
170097,170097,Justitia longimanus,1,NA,LOBSTERS.dbf,< 200 m
170041,170041,Panulirus stimpsoni,1,NA,LOBSTERS.dbf,< 200 m
170041,170041,Panulirus stimpsoni,6,NA,LOBSTERS.dbf,< 200 m
170042,170042,Projasus parkeri,1,NA,LOBSTERS.dbf,200 m +
170044,170044,Nephropsis atlantica,1,NA,LOBSTERS.dbf,200 m +
170046,170046,Palinurus charlestoni,1,NA,LOBSTERS.dbf,< 200 m
170052,170052,Arctides guineensis,1,NA,LOBSTERS.dbf,< 200 m
170065,170065,Linuparus somniosus,1,NA,LOBSTERS.dbf,200 m +
170032,170032,Nephropsis suhmi,1,NA,LOBSTERS.dbf,200 m +
170017,170017,Sagmariasus verreauxi,1,NA,LOBSTERS.dbf,200 m +
170018,170018,Nephropsis occidentalis,1,NA,LOBSTERS.dbf,200 m +
170062,170062,Panulirus homarus,1,NA,LOBSTERS.dbf,< 200 m
170063,170063,Arctides regalis,1,NA,LOBSTERS.dbf,< 200 m
170023,170023,Ibacus novemdentatus,1,NA,LOBSTERS.dbf,200 m +
170025,170025,Jasus edwardsii,1,NA,LOBSTERS.dbf,200 m +
170026,170026,Ibacus brevipes,1,NA,LOBSTERS.dbf,200 m +
170028,170028,Scyllarides herklotsii,1,NA,LOBSTERS.dbf,200 m +
170029,170029,Palinustus truncatus,1,NA,LOBSTERS.dbf,200 m +
170064,170064,Metanephrops velutinus,1,NA,LOBSTERS.dbf,200 m +
170030,170030,Scyllarides delfosi,1,NA,LOBSTERS.dbf,200 m +
170031,170031,Panulirus femoristriga,1,NA,LOBSTERS.dbf,< 200 m
170034,170034,Arctides antipodarum,1,NA,LOBSTERS.dbf,< 200 m
170034,170034,Arctides antipodarum,6,NA,LOBSTERS.dbf,< 200 m
170035,170035,Palinurus mauritanicus,1,NA,LOBSTERS.dbf,< 200 m
170036,170036,Metanephrops japonicus,1,NA,LOBSTERS.dbf,200 m +
170037,170037,Eduarctus martensii,1,NA,LOBSTERS.dbf,< 200 m
170039,170039,Metanephrops formosanus,1,NA,LOBSTERS.dbf,200 m +
170047,170047,Palinustus mossamicus,1,NA,LOBSTERS.dbf,< 200 m
170048,170048,Palinustus waguensis,1,NA,LOBSTERS.dbf,< 200 m
170050,170050,Metanephrops boschmai,1,NA,LOBSTERS.dbf,200 m +
170051,170051,Projasus bahamondei,1,NA,LOBSTERS.dbf,< 200 m
170056,170056,Scyllarus pygmaeus,1,NA,LOBSTERS.dbf,200 m +
170053,170053,Metanephrops sibogae,1,NA,LOBSTERS.dbf,200 m +
170054,170054,Linuparus trigonus,1,NA,LOBSTERS.dbf,200 m +
170055,170055,Petrarctus rugosus,1,NA,LOBSTERS.dbf,< 200 m
170057,170057,Panulirus pascuensis,1,NA,LOBSTERS.dbf,< 200 m
170060,170060,Nephropides caribaeus,1,NA,LOBSTERS.dbf,200 m +
170069,170069,Nephropsis carpenteri,1,NA,LOBSTERS.dbf,200 m +
170066,170066,Panulirus longipes,1,NA,LOBSTERS.dbf,< 200 m
170067,170067,Panulirus marginatus,1,NA,LOBSTERS.dbf,< 200 m
170068,170068,Neoglyphea inopinata,1,NA,LOBSTERS.dbf,200 m +
170071,170071,Parribacus antarcticus,1,NA,LOBSTERS.dbf,< 200 m
170072,170072,Jasus lalandii,1,NA,LOBSTERS.dbf,< 200 m
170073,170073,Panulirus cygnus,1,NA,LOBSTERS.dbf,< 200 m
170075,170075,Scyllarides aequinoctialis,1,NA,LOBSTERS.dbf,< 200 m
170079,170079,Metanephrops thomsoni,1,NA,LOBSTERS.dbf,200 m +
170080,170080,Puerulus angulatus,1,NA,LOBSTERS.dbf,200 m +
170082,170082,Nephropsis agassizii,1,NA,LOBSTERS.dbf,200 m +
170086,170086,Nephropsis ensirostris,1,NA,LOBSTERS.dbf,200 m +
170087,170087,Ibacus alticrenatus,1,NA,LOBSTERS.dbf,200 m +
170088,170088,Scyllarides nodifer,1,NA,LOBSTERS.dbf,< 200 m
170089,170089,Metanephrops neptunus,1,NA,LOBSTERS.dbf,200 m +
169995,169995,Parribacus holthuisi,1,NA,LOBSTERS.dbf,< 200 m
169996,169996,Parribacus caledonicus,1,NA,LOBSTERS.dbf,< 200 m
169997,169997,Scyllarides brasiliensis,1,NA,LOBSTERS.dbf,200 m +
169999,169999,Palinurus gilchristi,1,NA,LOBSTERS.dbf,< 200 m
170002,170002,Scyllarides elisabethae,1,NA,LOBSTERS.dbf,200 m +
170003,170003,Metanephrops armatus,1,NA,LOBSTERS.dbf,200 m +
170004,170004,Remiarctus bertholdii,1,NA,LOBSTERS.dbf,< 200 m
170005,170005,Nupalirus japonicus,1,NA,LOBSTERS.dbf,< 200 m
170006,170006,Panulirus japonicus,1,NA,LOBSTERS.dbf,< 20 m
170007,170007,Puerulus carinatus,1,NA,LOBSTERS.dbf,200 m +
170008,170008,Scyllarides squammosus,1,NA,LOBSTERS.dbf,< 200 m
170009,170009,Homarus americanus,1,NA,LOBSTERS.dbf,200 m +
170010,170010,Palinurus delagoae,1,NA,LOBSTERS.dbf,< 200 m
170011,170011,Puerulus sewelli,1,NA,LOBSTERS.dbf,200 m +
170014,170014,Panulirus laevicauda,1,NA,LOBSTERS.dbf,< 200 m
170015,170015,Palinurellus gundlachi,1,NA,LOBSTERS.dbf,< 200 m
170016,170016,Puerulus velutinus,1,NA,LOBSTERS.dbf,200 m +
184992,184992,Thaumastochelopsis brucei,1,NA,LOBSTERS.dbf,< 200 m
185005,185005,Enoplometopus gracilipes,1,NA,LOBSTERS.dbf,< 200 m
185012,185012,Stereomastis sculpta,1,NA,LOBSTERS.dbf,200 m +
185020,185020,Crenarctus crenatus,1,NA,LOBSTERS.dbf,< 200 m
185050,185050,Willemoesia forceps,1,NA,LOBSTERS.dbf,200 m +
169954,169954,Scyllarides haanii,1,NA,LOBSTERS.dbf,< 200 m
169955,169955,Homarus gammarus,1,NA,LOBSTERS.dbf,< 200 m
169956,169956,Thymopides grobovi,1,NA,LOBSTERS.dbf,200 m +
169957,169957,Metanephrops andamanicus,1,NA,LOBSTERS.dbf,200 m +
169958,169958,Nephropsis aculeata,1,NA,LOBSTERS.dbf,200 m +
169959,169959,Metanephrops rubellus,1,NA,LOBSTERS.dbf,< 200 m
169960,169960,Ibacus brucei,1,NA,LOBSTERS.dbf,200 m +
169963,169963,Metanephrops mozambicus,1,NA,LOBSTERS.dbf,200 m +
169964,169964,Panulirus echinatus,1,NA,LOBSTERS.dbf,< 200 m
169965,169965,Metanephrops australiensis,1,NA,LOBSTERS.dbf,200 m +
169976,169976,Panulirus argus,1,NA,LOBSTERS.dbf,< 200 m
185045,185045,Bathyarctus formosanus,1,NA,LOBSTERS.dbf,< 200 m
169983,169983,Scyllarides latus,1,NA,LOBSTERS.dbf,< 200 m
169984,169984,Ibacus peronii,1,NA,LOBSTERS.dbf,200 m +
169965,169965,Metanephrops australiensis,6,NA,LOBSTERS.dbf,200 m +
169966,169966,Panulirus interruptus,1,NA,LOBSTERS.dbf,< 20 m
169967,169967,Nephrops norvegicus,1,NA,LOBSTERS.dbf,200 m +
169969,169969,Evibacus princeps,1,NA,LOBSTERS.dbf,200 m +
169970,169970,Scyllarides deceptor,1,NA,LOBSTERS.dbf,200 m +
169972,169972,Metanephrops challengeri,1,NA,LOBSTERS.dbf,200 m +
169973,169973,Nephropsis neglecta,1,NA,LOBSTERS.dbf,200 m +
169974,169974,Nephropsis stewarti,1,NA,LOBSTERS.dbf,200 m +
169978,169978,Scammarctus batei,1,NA,LOBSTERS.dbf,200 m +
169979,169979,Thenus orientalis,1,NA,LOBSTERS.dbf,< 200 m
169986,169986,Nephropsis rosea,1,NA,LOBSTERS.dbf,200 m +
169987,169987,Panulirus ornatus,1,NA,LOBSTERS.dbf,< 200 m
169988,169988,Panulirus guttatus,1,NA,LOBSTERS.dbf,< 200 m
169989,169989,Petrarctus brevicornis,1,NA,LOBSTERS.dbf,< 200 m
169990,169990,Panulirus polyphagus,1,NA,LOBSTERS.dbf,< 200 m
169991,169991,Scyllarides tridacnophaga,1,NA,LOBSTERS.dbf,< 200 m
169993,169993,Panulirus inflatus,1,NA,LOBSTERS.dbf,< 200 m
169948,169948,Jasus frontalis,1,NA,LOBSTERS.dbf,200 m +
169949,169949,Scyllarus arctus,1,NA,LOBSTERS.dbf,< 200 m
169951,169951,Panulirus penicillatus,1,NA,LOBSTERS.dbf,< 200 m
169980,169980,Jasus paulensis,1,NA,LOBSTERS.dbf,200 m +
170090,170090,Parribacus perlatus,1,NA,LOBSTERS.dbf,< 200 m
170092,170092,Nephropsis sulcata,1,NA,LOBSTERS.dbf,200 m +
170094,170094,Panulirus regius,1,NA,LOBSTERS.dbf,< 200 m
170095,170095,Thaumastocheles zaleucus,1,NA,LOBSTERS.dbf,200 m +
184985,184985,Enoplometopus daumi,1,NA,LOBSTERS.dbf,< 200 m
184987,184987,Bathyarctus steatopygus,1,NA,LOBSTERS.dbf,< 200 m
184988,184988,Galearctus umbilicatus,1,NA,LOBSTERS.dbf,< 200 m
184993,184993,Enoplometopus antillensis,1,NA,LOBSTERS.dbf,< 200 m
