loiczid,n_spp,mean_trend
128666,24,0.0020466666666666667
128667,349,0.0017989398280802292
128668,335,0.0017810746268656715
128669,14,0.002354285714285714
128670,13,0.002863846153846154
128671,12,0.0031025
128672,12,0.0031025
128673,13,0.002863846153846154
128674,12,0.0028191666666666664
128675,11,0.0030754545454545453
128676,11,0.0030754545454545453
128677,11,0.0030754545454545453
128678,11,0.0030754545454545453
128679,11,0.0030754545454545453
128680,11,0.0030754545454545453
128681,12,0.0031025
128682,11,0.0030754545454545453
128683,12,0.0031025
128684,11,0.0030754545454545453
128685,12,0.0028191666666666664
128686,12,0.0028191666666666664
128687,12,0.0028191666666666664
128688,12,0.0028191666666666664
128689,12,0.0028191666666666664
128690,12,0.0028191666666666664
128691,10,0.0033829999999999997
128692,10,0.0033829999999999997
128693,10,0.0033829999999999997
128694,10,0.0033829999999999997
128695,10,0.0033829999999999997
128696,10,0.0033829999999999997
128697,11,0.0030754545454545453
128698,11,0.0030754545454545453
128699,11,0.0030754545454545453
128700,12,0.002463333333333333
128701,12,0.002463333333333333
128702,10,0.0033829999999999997
128703,9,0.0033811111111111108
128704,9,0.0033811111111111108
128705,9,0.0033811111111111108
128706,9,0.0033811111111111108
128707,9,0.0033811111111111108
128708,9,0.0033811111111111108
128709,9,0.0033811111111111108
128710,9,0.0033811111111111108
128711,9,0.0022666666666666664
128712,9,0.0022666666666666664
128713,11,7.736363636363636e-4
128714,12,3.5333333333333327e-4
128715,367,0.0020479291553133516
128716,388,0.002051005154639175
128717,382,0.0020565183246073295
128718,319,0.0021547021943573667
128719,126,0.0019007936507936508
128725,14,-6.042857142857143e-4
128726,14,-6.042857142857143e-4
128727,35,9.239999999999999e-4
128728,22,5.427272727272726e-4
128729,82,0.0015490243902439023
128730,150,0.0020028
128731,243,0.0025304526748971194
128732,82,0.0022047560975609753
128733,77,0.0023179220779220777
128734,328,0.002196981707317073
128735,332,0.0021081626506024094
128736,304,0.0022514144736842105
128737,195,0.0024558974358974356
128738,64,0.00181671875
128756,311,0.002222797427652733
128757,351,0.0021454415954415954
128758,425,0.0020038823529411765
128759,461,0.001964164859002169
128760,463,0.0019483369330453562
128761,503,0.0019635188866799205
128762,482,0.0020109958506224065
128763,105,0.001944095238095238
128764,114,0.0019022807017543858
128765,114,0.0019022807017543858
128766,265,0.002255320754716981
128767,498,0.001961887550200803
128768,517,0.0019695357833655705
128769,506,0.0019745256916996047
128770,530,0.00194688679245283
128771,117,0.001626068376068376
128772,22,0.0019477272727272726
128773,536,0.0019240298507462686
128774,23,0.0018630434782608695
128775,537,0.0019594972067039106
128776,476,0.002004453781512605
128777,520,0.001925403846153846
128778,525,0.0019783809523809524
128779,530,0.0019869622641509434
128780,26,0.0019096153846153846
128781,30,0.0013543333333333333
128782,523,0.00194585086042065
128783,518,0.001944942084942085
128784,17,0.0012394117647058823
128785,15,0.0016893333333333333
128786,15,0.0016893333333333333
128787,15,0.0016893333333333333
128788,15,0.0016893333333333333
128789,501,0.0019379640718562873
128790,17,0.0012394117647058823
128791,15,0.0016893333333333333
128792,15,0.0016893333333333333
128793,14,8.507142857142857e-4
128794,14,8.507142857142857e-4
128795,14,8.507142857142857e-4
128796,12,0.001983333333333333
128797,12,0.001983333333333333
128798,12,0.001983333333333333
128799,11,0.0018545454545454544
128800,11,0.0018545454545454544
128801,11,0.0018545454545454544
128802,11,0.0018545454545454544
128803,11,0.0018545454545454544
128804,11,0.0018545454545454544
128805,11,0.0018545454545454544
128806,11,0.0018545454545454544
128807,11,0.0018545454545454544
128808,10,0.0017
128809,10,0.0017
128810,11,0.0018545454545454544
128811,10,0.0017
128812,11,0.0018545454545454544
128813,11,0.0018545454545454544
128814,11,0.0018545454545454544
128815,11,0.0018545454545454544
128816,11,0.0018545454545454544
128817,11,0.0018545454545454544
128818,11,0.0018545454545454544
128819,12,0.0013441666666666665
128820,11,0.0018545454545454544
128821,11,0.0018545454545454544
128822,11,0.0018545454545454544
128823,11,0.0018545454545454544
128824,11,0.0018545454545454544
128825,11,0.0018545454545454544
128826,11,0.0018545454545454544
128827,11,0.0018545454545454544
128828,11,0.0018545454545454544
128829,11,0.0018545454545454544
128830,11,0.0018545454545454544
128831,11,0.0018545454545454544
128832,13,0.0012407692307692306
128833,13,0.0012407692307692306
128834,14,0.001395
128835,14,0.001395
128836,15,5.093333333333332e-4
128837,15,5.093333333333332e-4
128838,15,5.093333333333332e-4
128839,16,4.7749999999999995e-4
128840,14,8.507142857142857e-4
128841,14,8.507142857142857e-4
128842,14,8.507142857142857e-4
128843,15,0.0016893333333333333
128844,14,0.00181
128845,14,0.00181
128846,14,0.00181
128847,14,0.00181
128848,14,0.00181
128849,14,0.00181
128850,14,0.00181
128851,14,0.00181
128852,14,0.00181
128853,15,0.001916
128854,15,0.001916
128855,15,0.001916
128856,15,0.001916
128857,17,0.0016905882352941176
128858,17,0.0016905882352941176
128859,16,0.0017962499999999999
128860,16,0.0017962499999999999
128861,16,0.0017962499999999999
128862,17,0.0016905882352941176
128863,16,0.0017962499999999999
128864,16,0.0017962499999999999
128865,16,0.0017962499999999999
128866,452,0.0019095353982300884
128867,461,0.0018868980477223427
128868,456,0.001885219298245614
128869,21,0.00204047619047619
128870,16,0.0017962499999999999
128871,18,0.0013594444444444444
128872,16,0.0017962499999999999
128873,16,0.0017962499999999999
128874,16,0.0017962499999999999
128875,16,0.0017962499999999999
128876,16,0.0017962499999999999
128877,17,0.0018905882352941174
128878,17,0.0018905882352941174
128879,17,0.0018905882352941174
128880,17,0.0018905882352941174
128881,17,0.0018905882352941174
128882,17,0.0018905882352941174
128883,17,0.0018905882352941174
128884,17,0.0018905882352941174
128885,17,0.0018905882352941174
128886,17,0.0018905882352941174
128887,19,0.0014668421052631577
128888,395,0.001649645569620253
128889,17,0.0018905882352941174
128890,17,0.0018905882352941174
128891,16,0.0020087499999999997
128892,16,0.0020087499999999997
128893,16,0.0020087499999999997
128894,16,0.0020087499999999997
128895,17,0.0020905882352941175
128896,17,0.0020905882352941175
128897,17,0.0020905882352941175
128898,17,0.0020905882352941175
128899,18,0.0019744444444444445
128900,18,0.0019744444444444445
128901,18,0.0019744444444444445
128902,18,0.0019744444444444445
128903,18,0.0019744444444444445
128904,18,0.0019744444444444445
128905,18,0.0019744444444444445
128906,18,0.0019744444444444445
128907,18,0.0019744444444444445
128908,18,0.0019744444444444445
128909,18,0.0019744444444444445
128910,18,0.0019744444444444445
128911,23,8.443478260869564e-4
128912,23,8.443478260869564e-4
128913,19,0.0018705263157894735
128914,18,0.0019744444444444445
128915,18,0.0019744444444444445
128916,19,0.0018705263157894735
128917,20,0.001947
128918,20,0.001947
128919,19,0.0020494736842105264
128920,20,0.001947
128921,23,9.921739130434781e-4
128922,20,0.001947
128923,20,0.001947
128924,21,4.1476190476190465e-4
128925,22,2.018181818181817e-4
128926,21,4.1476190476190465e-4
128927,21,4.1476190476190465e-4
128928,21,4.1476190476190465e-4
128929,21,4.1476190476190465e-4
128930,21,4.1476190476190465e-4
128931,21,4.1476190476190465e-4
128932,21,4.1476190476190465e-4
128933,21,4.1476190476190465e-4
128934,21,4.1476190476190465e-4
128935,21,4.1476190476190465e-4
128936,21,4.1476190476190465e-4
128937,21,4.1476190476190465e-4
128938,21,4.1476190476190465e-4
128939,21,4.1476190476190465e-4
128940,21,4.1476190476190465e-4
128941,21,4.1476190476190465e-4
128942,21,4.1476190476190465e-4
128943,21,4.1476190476190465e-4
128944,22,2.018181818181817e-4
128945,21,4.1476190476190465e-4
128946,21,4.1476190476190465e-4
128947,21,4.1476190476190465e-4
128948,21,4.1476190476190465e-4
128949,21,4.1476190476190465e-4
128950,21,4.1476190476190465e-4
128951,21,4.1476190476190465e-4
128952,21,4.1476190476190465e-4
128953,21,4.1476190476190465e-4
128954,21,4.1476190476190465e-4
128955,21,4.1476190476190465e-4
128956,21,4.1476190476190465e-4
128957,22,5.504545454545454e-4
128958,22,5.504545454545454e-4
128959,22,5.504545454545454e-4
128960,22,5.504545454545454e-4
128961,22,5.504545454545454e-4
128962,22,5.504545454545454e-4
128963,22,5.504545454545454e-4
128964,22,5.504545454545454e-4
128965,22,5.504545454545454e-4
128966,22,5.504545454545454e-4
128967,22,5.504545454545454e-4
128968,22,5.504545454545454e-4
128969,22,5.504545454545454e-4
128970,24,0.0010925
128971,25,0.0010488
128972,22,5.504545454545454e-4
128973,22,5.504545454545454e-4
128974,22,5.504545454545454e-4
128975,22,5.504545454545454e-4
128976,22,5.504545454545454e-4
128977,22,5.504545454545454e-4
128978,22,5.504545454545454e-4
128979,22,5.504545454545454e-4
128980,22,5.504545454545454e-4
128981,22,5.504545454545454e-4
128982,22,5.504545454545454e-4
128983,22,5.504545454545454e-4
128984,22,5.504545454545454e-4
128985,22,5.504545454545454e-4
128986,22,5.504545454545454e-4
128987,22,5.504545454545454e-4
128988,22,5.504545454545454e-4
128989,22,5.504545454545454e-4
128990,22,5.504545454545454e-4
128991,22,5.504545454545454e-4
128992,22,5.504545454545454e-4
128993,22,5.504545454545454e-4
128994,22,5.504545454545454e-4
128995,22,5.504545454545454e-4
128996,22,5.504545454545454e-4
128997,22,5.504545454545454e-4
128998,22,5.504545454545454e-4
128999,22,5.504545454545454e-4
129000,22,5.504545454545454e-4
129001,22,5.504545454545454e-4
129002,22,5.504545454545454e-4
129003,22,5.504545454545454e-4
129004,22,5.504545454545454e-4
129005,22,5.504545454545454e-4
129006,22,5.504545454545454e-4
129007,22,5.504545454545454e-4
129008,22,5.504545454545454e-4
129009,22,5.504545454545454e-4
129010,22,5.504545454545454e-4
129011,22,5.504545454545454e-4
129012,22,5.504545454545454e-4
129013,22,5.504545454545454e-4
129014,22,5.504545454545454e-4
129015,22,5.504545454545454e-4
129016,22,5.504545454545454e-4
129017,22,5.504545454545454e-4
129018,22,5.504545454545454e-4
129019,22,5.504545454545454e-4
129020,22,5.504545454545454e-4
129021,22,5.504545454545454e-4
129022,22,5.504545454545454e-4
129023,22,5.504545454545454e-4
129024,22,5.504545454545454e-4
129025,23,5.265217391304347e-4
129026,23,5.265217391304347e-4
129027,23,5.265217391304347e-4
129028,23,5.265217391304347e-4
129029,23,5.265217391304347e-4
129030,23,5.265217391304347e-4
129031,23,5.265217391304347e-4
129032,23,5.265217391304347e-4
129033,23,5.265217391304347e-4
129034,23,5.265217391304347e-4
129035,23,5.265217391304347e-4
129036,23,5.265217391304347e-4
129037,23,5.265217391304347e-4
129038,23,5.265217391304347e-4
129039,23,5.265217391304347e-4
129040,23,5.265217391304347e-4
129041,23,5.265217391304347e-4
129042,23,5.265217391304347e-4
129043,23,5.265217391304347e-4
129044,23,5.265217391304347e-4
129045,23,5.265217391304347e-4
129046,23,5.265217391304347e-4
129047,23,5.265217391304347e-4
129048,23,5.265217391304347e-4
129049,23,5.265217391304347e-4
129050,23,5.265217391304347e-4
129051,23,5.265217391304347e-4
129052,23,5.265217391304347e-4
129053,23,5.265217391304347e-4
129054,23,5.265217391304347e-4
129055,23,5.265217391304347e-4
129056,23,5.265217391304347e-4
129057,168,9.709523809523809e-4
129058,167,9.564071856287425e-4
129059,34,0.001135
129060,158,8.434810126582277e-4
129061,160,8.541874999999999e-4
129062,26,0.0010084615384615384
129063,26,0.0010084615384615384
129064,24,0.0010925
129065,23,3.4086956521739117e-4
129066,22,5.504545454545454e-4
129067,22,5.504545454545454e-4
129068,22,5.504545454545454e-4
129069,22,5.504545454545454e-4
129070,22,5.504545454545454e-4
129071,23,5.265217391304347e-4
129072,23,5.265217391304347e-4
129073,23,5.265217391304347e-4
129074,24,3.2666666666666657e-4
129075,23,3.4086956521739117e-4
129076,26,0.0010084615384615384
129077,25,9.128e-4
129078,23,1.9304347826086944e-4
129079,32,7.499999999999999e-4
129080,127,7.738582677165353e-4
129081,30,0.0015963333333333333
129138,1,0.0034
129139,1,0.0034
129140,1,0.0034
129141,1,0.0034
129142,2,0.0034
129143,1,0.0034
129144,1,0.0034
129145,1,0.0034
129146,17,0.0011488235294117646
129147,76,0.0022572368421052633
129148,96,0.0016769791666666667
129149,116,0.0013745689655172413
129150,108,0.0013312962962962961
129151,109,0.0015565137614678899
129152,86,0.0017355813953488371
129153,19,0.002271578947368421
129154,18,0.0026349999999999998
129155,18,0.0026349999999999998
129156,18,0.0026349999999999998
129157,18,0.0026349999999999998
129158,29,0.0018110344827586206
129159,21,0.0029304761904761904
129160,20,0.003077
129161,20,0.003077
129162,18,0.0026349999999999998
129163,18,0.0026349999999999998
129164,18,0.0026349999999999998
129165,19,0.0018705263157894735
129166,18,0.0026349999999999998
129167,19,0.0026752631578947366
129168,20,0.001947
129169,20,0.001947
129170,20,0.001947
129171,19,0.0026752631578947366
129172,20,0.001947
129173,20,0.001947
129174,20,0.001947
129175,20,0.001947
129176,20,0.001947
129177,20,0.001947
129178,20,0.001947
129179,23,9.921739130434781e-4
129180,21,4.1476190476190465e-4
129181,21,4.1476190476190465e-4
129182,21,4.1476190476190465e-4
129183,21,4.1476190476190465e-4
129184,21,4.1476190476190465e-4
129185,21,4.1476190476190465e-4
129186,21,4.1476190476190465e-4
129187,21,4.1476190476190465e-4
129188,21,4.1476190476190465e-4
129189,21,4.1476190476190465e-4
129190,22,2.018181818181817e-4
129191,22,2.018181818181817e-4
129192,21,4.1476190476190465e-4
129193,21,4.1476190476190465e-4
129194,21,4.1476190476190465e-4
129195,21,4.1476190476190465e-4
129196,21,4.1476190476190465e-4
129197,21,4.1476190476190465e-4
129198,21,4.1476190476190465e-4
129199,21,4.1476190476190465e-4
129200,22,2.018181818181817e-4
129201,22,3.959090909090908e-4
129202,21,4.1476190476190465e-4
129203,22,3.959090909090908e-4
129204,22,3.959090909090908e-4
129205,24,9.508333333333333e-4
129206,29,9.041379310344826e-4
129207,28,9.364285714285713e-4
129208,22,3.959090909090908e-4
129209,22,3.959090909090908e-4
129210,22,3.959090909090908e-4
129211,22,3.959090909090908e-4
129212,22,3.959090909090908e-4
129213,23,5.265217391304347e-4
129214,23,5.265217391304347e-4
129215,24,6.462499999999999e-4
129216,24,6.462499999999999e-4
129217,24,6.462499999999999e-4
129218,24,6.462499999999999e-4
129219,24,6.462499999999999e-4
129220,24,6.462499999999999e-4
129221,23,5.265217391304347e-4
129222,23,5.265217391304347e-4
129223,22,3.959090909090908e-4
129224,22,3.959090909090908e-4
129225,21,4.1476190476190465e-4
129226,22,3.959090909090908e-4
129227,22,3.959090909090908e-4
129228,22,3.959090909090908e-4
129229,22,3.959090909090908e-4
129230,22,3.959090909090908e-4
129231,22,3.959090909090908e-4
129232,21,0.0018542857142857141
129233,21,0.0018542857142857141
129234,21,0.0018542857142857141
129235,21,0.0018542857142857141
129236,21,0.0018542857142857141
129237,20,0.001947
129238,20,0.001947
129239,20,0.001947
129240,20,0.001947
129241,20,0.001947
129242,20,0.001947
129243,20,0.001947
129244,21,4.1476190476190465e-4
129245,21,4.1476190476190465e-4
129246,21,4.1476190476190465e-4
129247,21,4.1476190476190465e-4
129248,21,4.1476190476190465e-4
129249,21,4.1476190476190465e-4
129250,21,4.1476190476190465e-4
129251,20,4.354999999999999e-4
129252,20,4.354999999999999e-4
129253,32,7.499999999999999e-4
129254,71,0.0016294366197183098
129255,18,2.949999999999999e-4
129256,16,-9.312500000000011e-5
129257,10,-0.0022760000000000002
129258,36,9.658333333333332e-4
129259,43,0.0027486046511627908
129260,41,0.0026339024390243902
129326,353,0.001816883852691218
129327,364,0.001768708791208791
129328,39,7.897435897435897e-4
129329,25,9.128e-4
129330,22,4.727272727272716e-5
129331,21,2.528571428571428e-4
129332,21,2.528571428571428e-4
129333,21,2.528571428571428e-4
129334,21,2.528571428571428e-4
129335,20,2.654999999999999e-4
129336,20,2.654999999999999e-4
129337,20,2.654999999999999e-4
129338,20,2.654999999999999e-4
129339,19,0.0018705263157894735
129340,19,0.0018705263157894735
129341,17,0.0018905882352941174
129342,17,0.0018905882352941174
129343,17,0.0018905882352941174
129344,17,0.0018905882352941174
129345,17,0.0018905882352941174
129346,17,0.0018905882352941174
129347,17,0.0018905882352941174
129348,17,0.0018905882352941174
129349,14,0.002902142857142857
129350,14,0.002902142857142857
129351,16,0.0022724999999999998
129352,18,0.003041111111111111
129353,25,0.0021008
129354,13,0.002863846153846154
129355,13,0.002863846153846154
129356,13,0.002863846153846154
129357,12,0.0028191666666666664
129358,12,0.0028191666666666664
129359,12,0.0028191666666666664
129360,12,0.0028191666666666664
129361,12,0.0028191666666666664
129362,12,0.0028191666666666664
129363,12,0.0028191666666666664
129364,13,0.002602307692307692
129365,11,0.0030754545454545453
129366,12,0.0028191666666666664
129367,12,0.0028191666666666664
129368,12,0.0028191666666666664
129369,12,0.0028191666666666664
129370,12,0.0028191666666666664
129371,12,0.0028191666666666664
